#,CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.cellVoltage3 [V], BATTERY.cellVoltage4 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, BATTERY.timesCharged, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
1,11/20/2018,57:52.4,0m 0.0s,0,39.89194667,-105.2622247,0,0,0.3,6402,0,0,0,0,0,0,0,0,6,3.6,-51.4,308.6,Starting Motors,Other,Takeoff (RC Assisted),16,5,TRUE,,Mavic 2 Enterprise,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-51.7,308.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Card Too Slow,,,1024,1024,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,16.713,FALSE,4.176,4.182,4.18,4.175,0.007,FALSE,FALSE,,,,,,,,,,,,,Idle,,,TRUE,,FALSE,,Go Home,,,,,,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,,,,Calm,,Android, 4.8.0,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,223.9,6830.5,83.3,46.5,9.2,0,224,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,,Android, 4.8.0,,,,,,GEO: You are in a Warning Zone (School). Fly with caution.
2,11/20/2018,57:52.5,0m 0.1s,0.1,39.89194667,-105.2622247,0,0,0.3,6402,0,0,0,0,0,0,0,0,6,3.6,-51.4,308.6,Starting Motors,Other,Takeoff (RC Assisted),16,5,TRUE,,Mavic 2 Enterprise,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-51.7,308.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Card Too Slow,,,1024,1024,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,16.713,FALSE,4.176,4.182,4.18,4.175,0.007,FALSE,FALSE,,,,,,,,,,,,,Idle,,,TRUE,,FALSE,,Go Home,,,,,,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,,,,Calm,,Android, 4.8.0,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,223.9,6830.5,83.3,46.5,9.2,0,224,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,,Android, 4.8.0,,,,,,
3,11/20/2018,57:52.6,0m 0.2s,0.2,39.89194668,-105.2622247,0,0,0.3,6402,0,0,0,0,0,0,0,0,6,3.6,-51.3,308.7,Starting Motors,Other,Takeoff (RC Assisted),16,5,TRUE,,Mavic 2 Enterprise,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-51.7,308.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Card Too Slow,,,1024,1024,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,16.713,FALSE,4.176,4.182,4.18,4.175,0.007,FALSE,FALSE,,,,,,,,,,,,,Idle,,,TRUE,,FALSE,,Go Home,,,,,,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,,,,Calm,,Android, 4.8.0,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,223.9,6830.5,83.3,46.5,9.2,0,224,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,,Android, 4.8.0,,,,,,
4,11/20/2018,57:52.7,0m 0.3s,0.3,39.89194667,-105.2622247,0,0,0.3,6402,0,0,0,0,0,0,0,0,6,3.6,-51.3,308.7,Starting Motors,Other,Takeoff (RC Assisted),16,5,TRUE,,Mavic 2 Enterprise,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-51.7,308.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Card Too Slow,,,1287,761,364,450,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,16.713,FALSE,4.176,4.182,4.18,4.175,0.007,FALSE,FALSE,,,,,,,,,,,,,Idle,,,TRUE,,FALSE,,Go Home,,,,,,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,,,,Calm,,Android, 4.8.0,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,223.9,6830.5,83.3,46.5,9.2,0,224,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,,Android, 4.8.0,,,,,,
5,11/20/2018,57:52.8,0m 0.4s,0.4,39.89194668,-105.2622247,0,0,0.3,6402,0,0,0,0,0,0,0,0,6,3.6,-51.3,308.7,Starting Motors,Other,Takeoff (RC Assisted),16,5,TRUE,,Mavic 2 Enterprise,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-51.7,308.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Card Too Slow,,,1024,1024,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,16.713,FALSE,4.176,4.182,4.18,4.175,0.007,FALSE,FALSE,,,,,,,,,,,,,Idle,,,TRUE,,FALSE,,Go Home,,,,,,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,,,,Calm,,Android, 4.8.0,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,223.9,6830.5,83.3,46.5,9.2,0,224,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,,Android, 4.8.0,,,,,,
6,11/20/2018,57:52.9,0m 0.5s,0.5,39.89194667,-105.2622247,0,0,0.3,6402,0,0,0,0,0,0,0,0,6,3.6,-51.3,308.7,Starting Motors,Other,Takeoff (RC Assisted),16,5,TRUE,,Mavic 2 Enterprise,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-51.7,308.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Card Too Slow,,,1024,1024,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,16.713,FALSE,4.176,4.182,4.18,4.175,0.007,FALSE,FALSE,,,,,,,,,,,,,Idle,,,TRUE,,FALSE,,Go Home,,,,,,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,,,,Calm,,Android, 4.8.0,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,223.9,6830.5,83.3,46.5,9.2,0,224,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,,Android, 4.8.0,,,,,,
7,11/20/2018,57:53.0,0m 0.6s,0.6,39.89194668,-105.2622247,0,0,0.3,6402,0,0,0,0,0,0,0,0,6,3.6,-51.3,308.7,Starting Motors,Other,Takeoff (RC Assisted),16,5,TRUE,,Mavic 2 Enterprise,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-51.7,308.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Card Too Slow,,,1024,1024,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,85,,,,16.701,FALSE,4.176,4.182,4.18,4.175,0.007,FALSE,FALSE,,,,,0,0,0,15,10,5442.7,1395.57,,Idle,0,25,FALSE,10,TRUE,,Go Home,39.89194733,-105.2622261,0.6,6133.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,16.4,Calm,9,Android, 4.8.0,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,223.9,6830.5,83.3,46.5,9.2,0,224,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,,Android, 4.8.0,,,,Data Recorder File Index is 9.,,
8,11/20/2018,57:53.1,0m 0.7s,0.7,39.89194667,-105.2622247,0,0,0.3,6402,0,0,0,0,0,0,0,0,6,3.6,-51.3,308.7,Starting Motors,Other,Takeoff (RC Assisted),16,5,TRUE,,Mavic 2 Enterprise,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-51.7,308.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Card Too Slow,,,1024,1024,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,85,,,,16.701,FALSE,4.176,4.182,4.18,4.175,0.007,FALSE,FALSE,,,,,0,0,0,15,10,5442.7,1395.57,,Idle,0,25,FALSE,10,TRUE,,Go Home,39.89194733,-105.2622261,0.6,6133.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,16.4,Calm,9,Android, 4.8.0,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,223.9,6830.5,83.3,46.5,9.2,0,224,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,,Android, 4.8.0,,,,,,
9,11/20/2018,57:53.2,0m 0.8s,0.8,39.89194668,-105.2622247,0,0,0.3,6402,0,0,0,0,0,0,0,0,6,3.6,-51.3,308.7,Starting Motors,Other,Takeoff (RC Assisted),16,5,TRUE,,Mavic 2 Enterprise,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-51.7,308.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Card Too Slow,,,1024,1024,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,85,,,,16.701,FALSE,4.176,4.182,4.18,4.175,0.007,FALSE,FALSE,,,,,0,0,0,15,10,5442.7,1395.57,,Idle,0,25,FALSE,10,TRUE,,Go Home,39.89194733,-105.2622261,0.6,6133.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,16.4,Calm,9,Android, 4.8.0,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,223.9,6830.5,83.3,46.5,9.2,0,224,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,,Android, 4.8.0,,,,,,
10,11/20/2018,57:53.3,0m 0.9s,0.9,39.89194667,-105.2622247,0,0,0.3,6402,0,0,0,0,0,0,0,0,6,3.6,-51.3,308.7,Starting Motors,Other,Takeoff (RC Assisted),16,5,TRUE,,Mavic 2 Enterprise,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-51.7,308.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Card Too Slow,,,1024,1024,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,85,,,,16.713,FALSE,4.176,4.182,4.18,4.175,0.007,FALSE,FALSE,,,,,0,0,0,15,10,5442.7,1395.57,,Idle,0,25,FALSE,10,TRUE,,Go Home,39.89194733,-105.2622261,0.6,6133.7,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,Course Lock,98.4,,16.4,Calm,9,Android, 4.8.0,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,223.9,6830.5,83.3,46.5,9.2,0,224,dronefo...-Mavic 2 Enterprise,276DFAP001US71,0K8HF9H01103JN,,161AFA863601QP,,Android, 4.8.0,,,,,,
