sep=,
CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.cellVoltage3 [V], BATTERY.cellVoltage4 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, BATTERY.timesCharged, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
9/26/2018,6:17:10.63 PM,12m 5.4s,725.4,40.01189429,-104.95057916,253.0,253.3,36.1,5372,17.4,26.7,-3.6,6.0,17.5,26.0,0.2,0.9,0,-24.9,-167.8,192.2,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,48,,,,15.049,False,3.768,3.759,3.761,3.761,0.018,False,False,,,,,591,7,25,17,13,39914.8,10234.55,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,213.8,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:10.80 PM,12m 5.5s,725.5,40.01189271,-104.95056982,253.0,253.3,36.1,5372,18.1,26.7,-3.8,6.0,18.1,26.0,0.2,0.9,0,-24.9,-167.9,192.1,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.049,False,3.768,3.759,3.761,3.761,0.018,False,False,,,,,580,8,25,17,13,40527.9,10391.76,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,216.4,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:11.01 PM,12m 5.6s,725.6,40.01189104,-104.95056004,253.0,253.3,36.1,5372,18.6,26.7,-3.8,6.0,18.6,26.0,0,0.9,0,-25,-168,192,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.06,False,3.772,3.762,3.763,3.763,0.018,False,False,,,,,580,8,25,17,13,40527.9,10391.76,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,219.1,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:11.11 PM,12m 5.8s,725.8,40.01188776,-104.9505397,253.0,253.3,36.1,5372,19.5,26.7,-4.0,6.0,19.7,26.0,0.2,0.9,-0.2,-25.2,-168,192,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.06,False,3.772,3.762,3.763,3.763,0.018,False,False,,,,,580,8,25,17,13,40527.9,10391.76,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,224.8,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:11.23 PM,12m 5.9s,725.9,40.01188601,-104.95052913,253.0,253.3,36.1,5372,20.1,26.7,-4.3,6.0,20.4,26.0,0.2,0.9,-0.3,-25,-168,192,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.06,False,3.772,3.762,3.763,3.763,0.018,False,False,,,,,580,8,25,17,13,40527.9,10391.76,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,227.8,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:11.44 PM,12m 6.0s,726.0,40.01188415,-104.95051728,253.0,253.3,36.1,5372,21.8,26.7,-4.3,6.0,20.8,26.0,0.2,0.9,-0.2,-24.9,-168,192,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.06,False,3.772,3.762,3.763,3.763,0.018,False,False,,,,,580,8,25,17,13,40527.9,10391.76,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,231.1,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:11.54 PM,12m 6.2s,726.2,40.01188068,-104.95049537,252.6,253.3,36.1,5372,21.9,26.7,-4.5,6.0,22.2,26.0,0.2,0.9,-0.3,-25,-167.9,192.1,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.06,False,3.772,3.762,3.763,3.763,0.018,False,False,,,,,580,8,25,17,13,40527.9,10391.76,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,237.2,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:11.85 PM,12m 6.3s,726.3,40.01187876,-104.95048364,252.6,253.3,36.1,5372,21.8,26.7,-4.7,6.0,22.6,26.0,0.2,0.9,-0.3,-25,-168,192,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.06,False,3.772,3.762,3.763,3.763,0.018,False,False,,,,,580,8,25,17,13,40527.9,10391.76,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,240.5,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:11.96 PM,12m 6.4s,726.4,40.01187688,-104.95047141,252.6,253.3,36.1,5372,23.3,26.7,-4.7,6.0,23.0,26.0,0,0.9,0,-24.6,-168,192,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.06,False,3.772,3.762,3.763,3.763,0.018,False,False,,,,,580,8,25,17,13,40527.9,10391.76,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,243.9,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:12.06 PM,12m 6.5s,726.5,40.01187488,-104.95045913,252.6,253.3,36.1,5372,23.8,26.7,-4.9,6.0,23.5,26.0,0,0.9,-0.1,-24.8,-168.1,191.9,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.036,False,3.772,3.762,3.763,3.763,0.018,False,False,,,,,578,9,25,18,13,40648.0,10422.56,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,247.3,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:12.27 PM,12m 6.6s,726.6,40.01187305,-104.95044638,252.6,253.3,36.1,5372,24.3,26.7,-4.9,6.0,23.9,26.0,0,0.9,-0.2,-24.7,-168.1,191.9,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.031,False,3.765,3.755,3.756,3.755,0.018,False,False,,,,,578,9,25,18,13,40648.0,10422.56,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,250.8,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:12.37 PM,12m 6.7s,726.7,40.01187103,-104.95043363,252.6,253.3,36.1,5372,24.7,26.7,-4.9,6.0,24.4,26.0,0,0.9,-0.5,-24.4,-168.2,191.8,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.031,False,3.765,3.755,3.756,3.755,0.018,False,False,,,,,578,9,25,18,13,40648.0,10422.56,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,254.4,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:12.48 PM,12m 6.8s,726.8,40.01186881,-104.95041971,252.6,253.3,36.1,5372,26.0,26.7,-4.9,6.0,24.8,26.0,0,0.9,-0.6,-24.2,-168.1,191.9,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.031,False,3.765,3.755,3.756,3.755,0.018,False,False,,,,,578,9,25,18,13,40648.0,10422.56,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,258.3,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:12.69 PM,12m 6.9s,726.9,40.01186675,-104.95040652,252.6,253.3,36.1,5372,26.4,26.7,-5.1,6.0,25.1,26.0,0.2,0.9,-0.7,-23.6,-168.2,191.8,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.031,False,3.765,3.755,3.756,3.755,0.018,False,False,,,,,578,9,25,18,13,40648.0,10422.56,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,262.0,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:12.90 PM,12m 7.0s,727.0,40.01186487,-104.9503941,252.6,253.3,36.1,5372,24.9,26.7,-5.1,6.0,25.5,26.0,0,0.9,-1,-22.2,-168.1,191.9,P-GPS,Other,,17,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.031,False,3.765,3.755,3.756,3.755,0.018,False,False,,,,,578,9,25,18,13,40648.0,10422.56,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,265.5,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:13.11 PM,12m 7.4s,727.4,40.01185631,-104.95033818,252.6,253.3,36.1,5372,26.5,26.7,-5.4,6.0,26.4,26.4,0,0.9,-2.2,-21.1,-167.6,192.4,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.031,False,3.765,3.755,3.756,3.755,0.018,False,False,,,,,578,9,25,18,13,40648.0,10422.56,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,281.1,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:13.21 PM,12m 7.5s,727.5,40.01185414,-104.95032416,252.6,253.3,36.1,5372,27.2,27.2,-5.4,6.0,26.6,26.6,0,0.9,-1.4,-21.6,-168,192,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.03,False,3.765,3.755,3.756,3.755,0.018,False,False,,,,,573,11,25,18,13,40875.3,10480.85,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,285.1,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:13.42 PM,12m 7.6s,727.6,40.01185195,-104.95030996,252.6,253.3,36.1,5372,27.4,27.4,-5.4,6.0,26.8,26.8,0,0.9,-1.5,-21.6,-167.8,192.2,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.025,False,3.765,3.753,3.754,3.753,0.018,False,False,,,,,573,11,25,18,13,40875.3,10480.85,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,289.1,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:13.53 PM,12m 7.9s,727.9,40.01184532,-104.95026718,252.6,253.3,36.1,5372,27.7,27.7,-5.4,6.0,27.3,27.3,0,0.9,-2,-22.2,-167.6,192.4,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.025,False,3.765,3.753,3.754,3.753,0.018,False,False,,,,,573,11,25,18,13,40875.3,10480.85,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,301.1,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:13.64 PM,12m 8.0s,728.0,40.0118432,-104.95025291,252.6,253.3,36.1,5372,27.7,27.7,-5.6,6.0,27.5,27.5,0,0.9,-1.8,-22,-167.6,192.4,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,364,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.025,False,3.765,3.753,3.754,3.753,0.018,False,False,,,,,573,11,25,18,13,40875.3,10480.85,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,305.1,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
9/26/2018,6:17:13.75 PM,12m 8.1s,728.1,40.01184096,-104.95023839,252.6,253.3,36.1,5372,28.0,28.0,-5.6,6.0,27.5,27.5,0,0.9,-1.4,-21.9,-167.7,192.3,P-GPS,Other,,16,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,165.5,165.5,False,False,False,False,False,True,,True,Normal,,,583,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,47,,,,15.025,False,3.765,3.753,3.754,3.753,0.018,False,False,,,,,573,11,25,18,13,40875.3,10480.85,,Idle,0,25,False,10,True,,Go Home,40.01214074,-104.95127334,309.2,4782.1,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,272.1,16.4,Calm,12,Android, 4.3.0,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,378.4,4509.8,315.9,31.6,9.4,0,317,dronefo...-Mavic2,0M6DF73001HM9H,0K8HF6R001011M,0VELF8D00700S4,0P2AF7L534004D,,Android, 4.3.0,,,,,,
